processor_millis; CozIr_Co2_filtered;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors
1810;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1714;1620;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1811;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1682;1550;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1812;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1652;1574;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
1813;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1619;1467;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1814;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811 CozIR
1815;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1560;1413;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1816;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811 CozIR
1817;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1511;1446;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1818;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1481;1319;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
1819;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1454;1385;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1820;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1423;1292;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
1821;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1385;1257;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1822;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1343;1206;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1823;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1317;1213;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1824;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1294;1180;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1825;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1266;1114;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1826;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1231;1106;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1827;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1199;1089;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1828;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1170;1042;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1829;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1137;1050;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1830;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1114;1036;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1831;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1089;998;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
1832;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1058;974;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1833;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1040;958;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1834;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1020;944;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1835;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;988;876;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1836;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;978;927;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1837;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;957;840;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1838;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;942;874;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1839;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;927;902;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1840;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;911;807;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1841;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;891;834;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1842;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;876;839;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1843;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;866;801;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1844;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;858;778;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1845;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;839;767;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1846;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;821;784;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
1847;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;808;763;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1848;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;796;740;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1849;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;779;719;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811
1850;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;770;723;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1851;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;751;672;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1852;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;741;718;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1853;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;735;735;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1854;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;728;697;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1855;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;719;672;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
1856;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;707;649;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1857;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;698;668;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1858;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;688;653;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1859;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;686;668;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1860;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;684;668;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1861;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680;668;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1862;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;672;611;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1863;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;660;644;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1864;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;660;645;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1865;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;654;618;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811
1866;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;653;621;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1867;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;647;638;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1868;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637;594;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1869;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;638;659;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1870;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;645;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
1871;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;628;615;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1872;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;627;589;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1873;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624;646;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811
1874;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623;615;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1875;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;623;624;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1876;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;618;607;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1877;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;615;589;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1878;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609;601;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1879;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;609;610;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1880;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;605;577;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1881;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;601;592;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1882;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;594;592;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1883;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588;555;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1884;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588;575;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1885;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;584;602;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811
1886;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588;586;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1887;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581;552;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1888;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576;559;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1889;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576;564;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
1890;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581;577;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1891;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583;592;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1892;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576;539;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1893;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576;550;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1894;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577;575;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811
1895;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577;607;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1896;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577;566;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1897;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;579;604;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1898;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;576;566;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811
1899;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581;588;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1900;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583;569;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1901;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583;602;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1902;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588;588;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1903;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589;571;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1904;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588;603;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1905;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588;604;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1906;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589;586;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811
1907;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586;571;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1908;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;584;563;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
1909;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581;571;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1910;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588;610;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1911;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586;579;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1912;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;588;588;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1913;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;585;551;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811
1914;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586;616;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1915;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589;585;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1916;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;584;569;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811
1917;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586;581;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1918;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;583;571;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811
1919;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;586;560;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1920;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;593;597;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1921;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;594;592;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1922;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589;579;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
1923;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;593;594;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1924;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;596;602;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1925;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;598;621;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1926;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;596;571;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1927;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;598;629;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
1928;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;596;606;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1929;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;592;581;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
1930;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;597;611;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1931;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;604;642;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811
1932;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;611;664;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1933;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811 CozIR
1934;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619;629;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1935;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811 CozIR
1936;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;627;653;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1937;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626;624;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811
1938;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626;653;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1939;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;628;632;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811
1940;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;650;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1941;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640;676;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1942;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;637;649;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1943;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;610;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1944;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;636;624;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1945;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;635;622;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1946;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631;646;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1947;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;622;605;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
1948;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;628;644;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811
1949;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626;606;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811
1950;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;619;613;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811
1951;0.106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;621;629;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811
